,er,AV,Accuracy
591,h2o.glm,CATQHeal,0.8976761619190405
592,h2o.glm,CMC,0.882308845577211
593,h2o.glm,ClamAV,0.9134182908545729
594,h2o.glm,Comodo,0.8800599700149925
595,h2o.glm,CrowdStrike,0.8924287856071964
596,h2o.glm,Cyren,0.886806596701649
597,h2o.glm,DrWeb,0.881559220389805
598,h2o.glm,ENOD32,0.8946776611694155
599,h2o.glm,Emsisoft,0.9029235382308844
600,h2o.glm,Endgame,0.88568215892054
601,h2o.glm,F-Prot,0.8995502248875564
602,h2o.glm,F-Secure,0.8958020989505245
603,h2o.glm,Fortinet,0.899550224887556
604,h2o.glm,GData,0.8905547226386805
605,h2o.glm,Invincea,0.8931784107946026
606,h2o.glm,Jiangmin,0.9055472263868065
607,h2o.glm,K7AntiVirus,0.886806596701649
608,h2o.glm,K7GW,0.890929535232384
609,h2o.glm,Kaspersky,0.8980509745127435
610,h2o.glm,Kingsoft,0.9036731634182905
611,h2o.glm,MAX,0.8901799100449775
612,h2o.glm,McAfee,0.8931784107946026
613,h2o.glm,McAfee-GW,0.900299850074962
614,h2o.glm,MicroWorld,0.902548725637181
615,h2o.glm,Microsoft,0.8931784107946026
616,h2o.glm,NANO,0.8950524737631185
617,h2o.glm,Paloalto,0.8864317841079461
618,h2o.glm,Panda,0.9051724137931034
619,h2o.glm,Qihoo-360,0.890554722638681
620,h2o.glm,Rising,0.9092953523238381
621,h2o.glm,SASpyware,0.913793103448276
622,h2o.glm,SentinelOne,0.8958020989505245
623,h2o.glm,Sophos,0.896926536731634
624,h2o.glm,Symantec,0.8853073463268365
625,h2o.glm,Tencent,0.895052473763118
626,h2o.glm,TheHacker,0.8808095952023985
627,h2o.glm,TotalDefense,0.908545727136432
628,h2o.glm,TrendMicro,0.8901799100449774
629,h2o.glm,TMHouseC,0.875562218890555
630,h2o.glm,VBA32,0.90592203898051
631,h2o.glm,VIPRE,0.88568215892054
632,h2o.glm,ViRobot,0.886056971514243
633,h2o.glm,Webroot,0.904422788605697
634,h2o.glm,Yandex,0.8924287856071964
635,h2o.glm,ZoneAlarm,0.897301349325337
636,h2o.glm,Zoner,0.8268365817091455
637,h2o.glm,eGambit,0.8999250374812591
638,h2o.rForest,ALYac,0.9602698650674665
639,h2o.rForest,AVG,0.953898050974513
640,h2o.rForest,AVware,0.9598950524737635
641,h2o.rForest,Ad-Aware,0.959895052473763
642,h2o.rForest,AhnLab-V3,0.9606446776611695
643,h2o.rForest,Arcabit,0.961019490254873
644,h2o.rForest,Avast,0.957271364317841
645,h2o.rForest,Avira,0.951649175412294
646,h2o.rForest,Baidu,0.9602698650674666
647,h2o.rForest,BitDefender,0.957271364317841
648,h2o.rForest,Bkav,0.956896551724138
649,h2o.rForest,CATQHeal,0.9580209895052475
650,h2o.rForest,CMC,0.956896551724138
651,h2o.rForest,ClamAV,0.959895052473763
652,h2o.rForest,Comodo,0.9557721139430285
653,h2o.rForest,CrowdStrike,0.956896551724138
654,h2o.rForest,Cyren,0.951274362818591
655,h2o.rForest,DrWeb,0.9542728635682161
656,h2o.rForest,ENOD32,0.952773613193403
657,h2o.rForest,Emsisoft,0.956146926536732
658,h2o.rForest,Endgame,0.9523988005997
659,h2o.rForest,F-Prot,0.9602698650674666
660,h2o.rForest,F-Secure,0.956896551724138
661,h2o.rForest,Fortinet,0.9557721139430284
662,h2o.rForest,GData,0.9538980509745125
663,h2o.rForest,Invincea,0.9587706146926536
664,h2o.rForest,Jiangmin,0.957646176911544
665,h2o.rForest,K7AntiVirus,0.958020989505247
666,h2o.rForest,K7GW,0.9523988005997
667,h2o.rForest,Kaspersky,0.9546476761619189
668,h2o.rForest,Kingsoft,0.958770614692654
669,h2o.rForest,MAX,0.9482758620689655
670,h2o.rForest,McAfee,0.951274362818591
671,h2o.rForest,McAfee-GW,0.956146926536732
672,h2o.rForest,MicroWorld,0.959895052473763
673,h2o.rForest,Microsoft,0.957271364317841
674,h2o.rForest,NANO,0.9505247376311845
675,h2o.rForest,Paloalto,0.959895052473763
676,h2o.rForest,Panda,0.9580209895052475
677,h2o.rForest,Qihoo-360,0.9527736131934035
678,h2o.rForest,Rising,0.9606446776611695
679,h2o.rForest,SASpyware,0.9658920539730136
680,h2o.rForest,SentinelOne,0.9580209895052475
681,h2o.rForest,Sophos,0.957271364317841
682,h2o.rForest,Symantec,0.956146926536732
683,h2o.rForest,Tencent,0.9583958020989505
684,h2o.rForest,TheHacker,0.9580209895052475
685,h2o.rForest,TotalDefense,0.967766116941529
686,h2o.rForest,TrendMicro,0.957646176911544
687,h2o.rForest,TMHouseC,0.9583958020989505
688,h2o.rForest,VBA32,0.957271364317841
689,h2o.rForest,VIPRE,0.9583958020989505
690,h2o.rForest,ViRobot,0.9546476761619189
691,h2o.rForest,Webroot,0.957271364317841
692,h2o.rForest,Yandex,0.9546476761619195
693,h2o.rForest,ZoneAlarm,0.956146926536732
694,h2o.rForest,Zoner,0.916041979010495
695,h2o.rForest,eGambit,0.9606446776611695
696,knn,ALYac,0.9434032983508245
697,knn,AVG,0.9355322338830585
698,knn,AVware,0.9381559220389806
699,knn,Ad-Aware,0.949025487256372
700,knn,AhnLab-V3,0.9475262368815595
701,knn,Arcabit,0.942278860569715
702,knn,Avast,0.9329085457271364
703,knn,Avira,0.9434032983508245
704,knn,Baidu,0.941154422788606
705,knn,BitDefender,0.9400299850074965
706,knn,Bkav,0.9452773613193405
707,knn,CATQHeal,0.9452773613193399
708,knn,CMC,0.941529235382309
709,knn,ClamAV,0.947526236881559
710,knn,Comodo,0.9347826086956526
711,knn,CrowdStrike,0.938905547226387
712,knn,Cyren,0.9351574212893554
713,knn,DrWeb,0.9336581709145425
714,knn,ENOD32,0.936656671664168
715,knn,Emsisoft,0.93928035982009
716,knn,Endgame,0.9306596701649175
717,knn,F-Prot,0.947151424287856
718,knn,F-Secure,0.9411544227886055
719,knn,Fortinet,0.93928035982009
720,knn,GData,0.937031484257871
721,knn,Invincea,0.942653673163418
722,knn,Jiangmin,0.9400299850074965
723,knn,K7AntiVirus,0.9396551724137929
724,knn,K7GW,0.938905547226387
725,knn,Kaspersky,0.938530734632684
726,knn,Kingsoft,0.937031484257871
727,knn,MAX,0.931784107946027
728,knn,McAfee,0.9374062968515745
729,knn,McAfee-GW,0.941904047976012
730,knn,MicroWorld,0.943778110944528
731,knn,Microsoft,0.943778110944528
732,knn,NANO,0.9306596701649175
733,knn,Paloalto,0.9359070464767615
734,knn,Panda,0.9370314842578715
735,knn,Qihoo-360,0.935532233883059
736,knn,Rising,0.9434032983508245
737,knn,SASpyware,0.953898050974513
738,knn,SentinelOne,0.9449025487256371
739,knn,Sophos,0.9404047976011995
740,knn,Symantec,0.936656671664168
741,knn,Tencent,0.9400299850074965
742,knn,TheHacker,0.938530734632684
743,knn,TotalDefense,0.9490254872563715
744,knn,TrendMicro,0.9411544227886055
745,knn,TMHouseC,0.9404047976011995
746,knn,VBA32,0.9460269865067465
747,knn,VIPRE,0.941529235382309
748,knn,ViRobot,0.9370314842578711
749,knn,Webroot,0.9430284857571215
750,knn,Yandex,0.9385307346326834
751,knn,ZoneAlarm,0.940779610194903
752,knn,Zoner,0.89167916041979
753,knn,eGambit,0.952023988005997
754,ksvm,ALYac,0.9314092953523235
755,ksvm,AVG,0.9299100449775115
756,ksvm,AVware,0.934407796101949
757,ksvm,Ad-Aware,0.935907046476762
758,ksvm,AhnLab-V3,0.9332833583208395
759,ksvm,Arcabit,0.936281859070465
760,ksvm,Avast,0.9306596701649175
761,ksvm,Avira,0.921664167916042
762,ksvm,Baidu,0.9359070464767615
763,ksvm,BitDefender,0.931034482758621
764,ksvm,Bkav,0.931784107946027
765,ksvm,CATQHeal,0.93215892053973
766,ksvm,CMC,0.9340329835082459
767,ksvm,ClamAV,0.9430284857571215
768,ksvm,Comodo,0.9179160419790104
769,ksvm,CrowdStrike,0.9272863568215894
770,ksvm,Cyren,0.9254122938530736
771,ksvm,DrWeb,0.921664167916042
772,ksvm,ENOD32,0.9205397301349325
773,ksvm,Emsisoft,0.92616191904048
774,ksvm,Endgame,0.9156671664167915
775,ksvm,F-Prot,0.93328335832084
776,ksvm,F-Secure,0.9351574212893555
777,ksvm,Fortinet,0.926911544227886
778,ksvm,GData,0.9197901049475266
779,ksvm,Invincea,0.9242878560719641
780,ksvm,Jiangmin,0.92503748125937
781,ksvm,K7AntiVirus,0.924287856071964
782,ksvm,K7GW,0.9212893553223389
783,ksvm,Kaspersky,0.9287856071964016
784,ksvm,Kingsoft,0.9302848575712145
785,ksvm,MAX,0.9201649175412295
786,ksvm,McAfee,0.9257871064467764
787,ksvm,McAfee-GW,0.9284107946026985
788,ksvm,MicroWorld,0.937781109445277
789,ksvm,Microsoft,0.9220389805097451
790,ksvm,NANO,0.9186656671664171
791,ksvm,Paloalto,0.934782608695652
792,ksvm,Panda,0.936656671664168
793,ksvm,Qihoo-360,0.9224137931034485
794,ksvm,Rising,0.937031484257871
795,ksvm,SASpyware,0.9434032983508245
796,ksvm,SentinelOne,0.9257871064467765
797,ksvm,Sophos,0.931409295352324
798,ksvm,Symantec,0.9254122938530736
799,ksvm,Tencent,0.9336581709145431
800,ksvm,TheHacker,0.9306596701649175
801,ksvm,TotalDefense,0.9434032983508245
802,ksvm,TrendMicro,0.934407796101949
803,ksvm,TMHouseC,0.9310344827586206
804,ksvm,VBA32,0.9351574212893554
805,ksvm,VIPRE,0.934407796101949
806,ksvm,ViRobot,0.9336581709145431
807,ksvm,Webroot,0.929160419790105
808,ksvm,Yandex,0.9254122938530736
809,ksvm,ZoneAlarm,0.926536731634183
810,ksvm,Zoner,0.8905547226386805
811,ksvm,eGambit,0.9426536731634185
812,lvq1,ALYac,0.9182908545727135
813,lvq1,AVG,0.914542728635682
814,lvq1,AVware,0.9235382308845574
815,lvq1,Ad-Aware,0.9276611694152925
816,lvq1,AhnLab-V3,0.92503748125937
817,lvq1,Arcabit,0.9235382308845574
818,lvq1,Avast,0.9171664167916045
819,lvq1,Avira,0.914542728635682
820,lvq1,Baidu,0.9212893553223389
821,lvq1,BitDefender,0.9227886056971515
822,lvq1,Bkav,0.9227886056971515
823,lvq1,CATQHeal,0.916791604197901
824,lvq1,CMC,0.9156671664167915
825,lvq1,ClamAV,0.9351574212893555
826,lvq1,Comodo,0.9126686656671665
827,lvq1,CrowdStrike,0.913793103448276
828,lvq1,Cyren,0.9126686656671665
829,lvq1,DrWeb,0.9104197901049476
830,lvq1,ENOD32,0.9126686656671665
831,lvq1,Emsisoft,0.9179160419790104
832,lvq1,Endgame,0.9126686656671665
833,lvq1,F-Prot,0.9246626686656675
834,lvq1,F-Secure,0.916416791604198
835,lvq1,Fortinet,0.9227886056971515
836,lvq1,GData,0.910794602698651
837,lvq1,Invincea,0.9190404797601199
838,lvq1,Jiangmin,0.9231634182908545
839,lvq1,K7AntiVirus,0.9220389805097451
840,lvq1,K7GW,0.914167916041979
841,lvq1,Kaspersky,0.919790104947526
842,lvq1,Kingsoft,0.916416791604198
843,lvq1,MAX,0.9107946026986504
844,lvq1,McAfee,0.913793103448276
845,lvq1,McAfee-GW,0.922038980509745
846,lvq1,MicroWorld,0.9220389805097455
847,lvq1,Microsoft,0.922788605697151
848,lvq1,NANO,0.9130434782608695
849,lvq1,Paloalto,0.921664167916042
850,lvq1,Panda,0.916416791604198
851,lvq1,Qihoo-360,0.9134182908545725
852,lvq1,Rising,0.931784107946027
853,lvq1,SASpyware,0.936656671664168
854,lvq1,SentinelOne,0.9190404797601199
855,lvq1,Sophos,0.9160419790104946
856,lvq1,Symantec,0.9134182908545729
857,lvq1,Tencent,0.9186656671664171
858,lvq1,TheHacker,0.91191904047976
859,lvq1,TotalDefense,0.929535232383808
860,lvq1,TrendMicro,0.922413793103448
861,lvq1,TMHouseC,0.9130434782608695
862,lvq1,VBA32,0.9254122938530736
863,lvq1,VIPRE,0.9179160419790104
864,lvq1,ViRobot,0.90592203898051
865,lvq1,Webroot,0.9235382308845574
866,lvq1,Yandex,0.9126686656671665
867,lvq1,ZoneAlarm,0.9209145427286355
868,lvq1,Zoner,0.8774362818590705
869,lvq1,eGambit,0.9299100449775115
870,naiveBayes,ALYac,0.8275862068965515
871,naiveBayes,AVG,0.8260869565217395
872,naiveBayes,AVware,0.821214392803598
873,naiveBayes,Ad-Aware,0.8392053973013495
874,naiveBayes,AhnLab-V3,0.8294602698650675
875,naiveBayes,Arcabit,0.832833583208396
876,naiveBayes,Avast,0.816341829085457
877,naiveBayes,Avira,0.8174662668665665
878,naiveBayes,Baidu,0.825712143928036
879,naiveBayes,BitDefender,0.823463268365817
880,naiveBayes,Bkav,0.806221889055472
881,naiveBayes,CATQHeal,0.8133433283358324
882,naiveBayes,CMC,0.8043478260869565
883,naiveBayes,ClamAV,0.8272113943028485
884,naiveBayes,Comodo,0.802098950524738
885,naiveBayes,CrowdStrike,0.8092203898050976
886,naiveBayes,Cyren,0.811094452773613
887,naiveBayes,DrWeb,0.805847076461769
888,naiveBayes,ENOD32,0.7972263868065965
889,naiveBayes,Emsisoft,0.8189655172413794
890,naiveBayes,Endgame,0.8163418290854575
891,naiveBayes,F-Prot,0.8114692653673166
892,naiveBayes,F-Secure,0.8369565217391305
893,naiveBayes,Fortinet,0.839205397301349
894,naiveBayes,GData,0.806596701649175
895,naiveBayes,Invincea,0.809970014992504
896,naiveBayes,Jiangmin,0.8133433283358324
897,naiveBayes,K7AntiVirus,0.8092203898050976
898,naiveBayes,K7GW,0.812968515742129
899,naiveBayes,Kaspersky,0.812218890554723
900,naiveBayes,Kingsoft,0.8294602698650675
901,naiveBayes,MAX,0.8137181409295355
902,naiveBayes,McAfee,0.8114692653673166
903,naiveBayes,McAfee-GW,0.820839580209895
904,naiveBayes,MicroWorld,0.832833583208396
905,naiveBayes,Microsoft,0.818215892053973
906,naiveBayes,NANO,0.8110944527736135
907,naiveBayes,Paloalto,0.8017241379310345
908,naiveBayes,Panda,0.8444527736131935
909,naiveBayes,Qihoo-360,0.817091454272864
910,naiveBayes,Rising,0.8298350824587705
911,naiveBayes,SASpyware,0.832833583208396
912,naiveBayes,SentinelOne,0.8020989505247376
913,naiveBayes,Sophos,0.819340329835082
914,naiveBayes,Symantec,0.81784107946027
915,naiveBayes,Tencent,0.830584707646177
916,naiveBayes,TheHacker,0.836581709145427
917,naiveBayes,TotalDefense,0.841079460269865
918,naiveBayes,TrendMicro,0.8347076461769115
919,naiveBayes,TMHouseC,0.808845577211394
920,naiveBayes,VBA32,0.8290854572713645
921,naiveBayes,VIPRE,0.8114692653673166
922,naiveBayes,ViRobot,0.8403298350824591
923,naiveBayes,Webroot,0.8317091454272865
924,naiveBayes,Yandex,0.8144677661169419
925,naiveBayes,ZoneAlarm,0.823463268365817
926,naiveBayes,Zoner,0.7057721139430285
927,naiveBayes,eGambit,0.8215892053973015
928,nnet,ALYac,0.861694152923538
929,nnet,AVG,0.876311844077961
930,nnet,AVware,0.871064467766117
931,nnet,Ad-Aware,0.9047976011994006
932,nnet,AhnLab-V3,0.9137931034482756
933,nnet,Arcabit,0.8864317841079461
934,nnet,Avast,0.895802098950525
935,nnet,Avira,0.868065967016492
936,nnet,Baidu,0.904422788605697
937,nnet,BitDefender,0.9055472263868065
938,nnet,Bkav,0.910794602698651
939,nnet,CATQHeal,0.8954272863568216
940,nnet,CMC,0.9092953523238381
941,nnet,ClamAV,0.899175412293853
942,nnet,Comodo,0.8871814092953525
943,nnet,CrowdStrike,0.8845577211394304
944,nnet,Cyren,0.8676911544227885
945,nnet,DrWeb,0.8669415292353819
946,nnet,ENOD32,0.8665667166416795
947,nnet,Emsisoft,0.8860569715142426
948,nnet,Endgame,0.8905547226386805
949,nnet,F-Prot,0.8830584707646181
950,nnet,F-Secure,0.9036731634182911
951,nnet,Fortinet,0.876686656671664
952,nnet,GData,0.8650674662668665
953,nnet,Invincea,0.8898050974512746
954,nnet,Jiangmin,0.8988005997001496
955,nnet,K7AntiVirus,0.9047976011994006
956,nnet,K7GW,0.8823088455772115
957,nnet,Kaspersky,0.8943028485757121
958,nnet,Kingsoft,0.897301349325337
959,nnet,MAX,0.8826836581709145
960,nnet,McAfee,0.8849325337331335
961,nnet,McAfee-GW,0.889805097451274
962,nnet,MicroWorld,0.878185907046477
963,nnet,Microsoft,0.902548725637181
964,nnet,NANO,0.8564467766116945
965,nnet,Paloalto,0.8946776611694155
966,nnet,Panda,0.8860569715142426
967,nnet,Qihoo-360,0.8654422788605696
968,nnet,Rising,0.9149175412293855
969,nnet,SASpyware,0.895052473763118
970,nnet,SentinelOne,0.883433283358321
971,nnet,Sophos,0.9044227886056975
972,nnet,Symantec,0.906671664167916
973,nnet,Tencent,0.866191904047976
974,nnet,TheHacker,0.8624437781109444
975,nnet,TotalDefense,0.9021739130434785
976,nnet,TrendMicro,0.9081709145427286
977,nnet,TMHouseC,0.8958020989505244
978,nnet,VBA32,0.899550224887556
979,nnet,VIPRE,0.8706896551724135
980,nnet,ViRobot,0.871064467766117
981,nnet,Webroot,0.901049475262369
982,nnet,Yandex,0.863568215892054
983,nnet,ZoneAlarm,0.869190404797601
984,nnet,Zoner,0.8249625187406295
985,nnet,eGambit,0.896176911544228
986,rpart,ALYac,0.91191904047976
987,rpart,AVG,0.912293853073463
988,rpart,AVware,0.9130434782608695
989,rpart,Ad-Aware,0.914542728635682
990,rpart,AhnLab-V3,0.916791604197901
991,rpart,Arcabit,0.9246626686656669
992,rpart,Avast,0.9089205397301345
993,rpart,Avira,0.8999250374812591
994,rpart,Baidu,0.925787106446777
995,rpart,BitDefender,0.9134182908545729
996,rpart,Bkav,0.91304347826087
997,rpart,CATQHeal,0.9062968515742129
998,rpart,CMC,0.916791604197901
999,rpart,ClamAV,0.912293853073463
1000,rpart,Comodo,0.8999250374812595
1001,rpart,CrowdStrike,0.9070464767616191
1002,rpart,Cyren,0.901799100449775
1003,rpart,DrWeb,0.905547226386807
1004,rpart,ENOD32,0.9059220389805095
1005,rpart,Emsisoft,0.9047976011994006
1006,rpart,Endgame,0.908545727136432
1007,rpart,F-Prot,0.917166416791604
1008,rpart,F-Secure,0.9070464767616191
1009,rpart,Fortinet,0.9096701649175415
1010,rpart,GData,0.907421289355322
1011,rpart,Invincea,0.9047976011994006
1012,rpart,Jiangmin,0.910044977511244
1013,rpart,K7AntiVirus,0.912293853073463
1014,rpart,K7GW,0.901799100449775
1015,rpart,Kaspersky,0.9096701649175415
1016,rpart,Kingsoft,0.921289355322339
1017,rpart,MAX,0.9010494752623686
1018,rpart,McAfee,0.9006746626686655
1019,rpart,McAfee-GW,0.9010494752623686
1020,rpart,MicroWorld,0.922038980509745
1021,rpart,Microsoft,0.903673163418291
1022,rpart,NANO,0.9047976011994006
1023,rpart,Paloalto,0.908920539730135
1024,rpart,Panda,0.9194152923538235
1025,rpart,Qihoo-360,0.9100449775112445
1026,rpart,Rising,0.916416791604198
1027,rpart,SASpyware,0.9224137931034485
1028,rpart,SentinelOne,0.901799100449775
1029,rpart,Sophos,0.911544227886057
1030,rpart,Symantec,0.9047976011994006
1031,rpart,Tencent,0.914167916041979
1032,rpart,TheHacker,0.9126686656671665
1033,rpart,TotalDefense,0.93215892053973
1034,rpart,TrendMicro,0.9122938530734634
1035,rpart,TMHouseC,0.9059220389805095
1036,rpart,VBA32,0.908920539730135
1037,rpart,VIPRE,0.9104197901049476
1038,rpart,ViRobot,0.923913043478261
1039,rpart,Webroot,0.9152923538230885
1040,rpart,Yandex,0.9104197901049476
1041,rpart,ZoneAlarm,0.9190404797601199
1042,rpart,Zoner,0.88455772113943
1043,rpart,eGambit,0.9336581709145425
1044,svm,ALYac,0.93328335832084
1045,svm,AVG,0.931034482758621
1046,svm,AVware,0.929160419790105
1047,svm,Ad-Aware,0.9381559220389805
1048,svm,AhnLab-V3,0.9325337331334336
1049,svm,Arcabit,0.9362818590704645
1050,svm,Avast,0.9272863568215894
1051,svm,Avira,0.916791604197901
1052,svm,Baidu,0.931784107946027
1053,svm,BitDefender,0.9299100449775111
1054,svm,Bkav,0.929535232383808
1055,svm,CATQHeal,0.9239130434782605
1056,svm,CMC,0.9362818590704649
1057,svm,ClamAV,0.9396551724137929
1058,svm,Comodo,0.916041979010495
1059,svm,CrowdStrike,0.9231634182908545
1060,svm,Cyren,0.920914542728636
1061,svm,DrWeb,0.922038980509745
1062,svm,ENOD32,0.919415292353823
1063,svm,Emsisoft,0.9280359820089955
1064,svm,Endgame,0.914167916041979
1065,svm,F-Prot,0.934407796101949
1066,svm,F-Secure,0.9355322338830585
1067,svm,Fortinet,0.9284107946026989
1068,svm,GData,0.9227886056971515
1069,svm,Invincea,0.926911544227886
1070,svm,Jiangmin,0.9299100449775111
1071,svm,K7AntiVirus,0.921289355322339
1072,svm,K7GW,0.9212893553223389
1073,svm,Kaspersky,0.931409295352324
1074,svm,Kingsoft,0.9340329835082459
1075,svm,MAX,0.9182908545727135
1076,svm,McAfee,0.921289355322339
1077,svm,McAfee-GW,0.926911544227886
1078,svm,MicroWorld,0.928035982008996
1079,svm,Microsoft,0.924287856071964
1080,svm,NANO,0.921664167916042
1081,svm,Paloalto,0.929160419790105
1082,svm,Panda,0.9302848575712145
1083,svm,Qihoo-360,0.924662668665667
1084,svm,Rising,0.944152923538231
1085,svm,SASpyware,0.944152923538231
1086,svm,SentinelOne,0.922038980509745
1087,svm,Sophos,0.928785607196402
1088,svm,Symantec,0.9179160419790104
1089,svm,Tencent,0.928035982008996
1090,svm,TheHacker,0.927286356821589
1091,svm,TotalDefense,0.948275862068966
1092,svm,TrendMicro,0.936656671664168
1093,svm,TMHouseC,0.92503748125937
1094,svm,VBA32,0.938905547226387
1095,svm,VIPRE,0.9276611694152925
1096,svm,ViRobot,0.9276611694152925
1097,svm,Webroot,0.931034482758621
1098,svm,Yandex,0.9182908545727135
1099,svm,ZoneAlarm,0.923538230884558
1100,svm,Zoner,0.896551724137931
1101,svm,eGambit,0.941529235382309
1102,xgboost,ALYac,0.9299100449775115
1103,xgboost,AVG,0.9254122938530736
1104,xgboost,AVware,0.9235382308845574
1105,xgboost,Ad-Aware,0.930284857571214
1106,xgboost,AhnLab-V3,0.9347826086956526
1107,xgboost,Arcabit,0.9299100449775115
1108,xgboost,Avast,0.9257871064467765
1109,xgboost,Avira,0.9167916041979014
1110,xgboost,Baidu,0.9396551724137929
1111,xgboost,BitDefender,0.9302848575712145
1112,xgboost,Bkav,0.931409295352324
1113,xgboost,CATQHeal,0.9179160419790104
1114,xgboost,CMC,0.9276611694152925
1115,xgboost,ClamAV,0.936656671664168
1116,xgboost,Comodo,0.920914542728636
1117,xgboost,CrowdStrike,0.92503748125937
1118,xgboost,Cyren,0.9231634182908546
1119,xgboost,DrWeb,0.9284107946026985
1120,xgboost,ENOD32,0.920914542728636
1121,xgboost,Emsisoft,0.921664167916042
1122,xgboost,Endgame,0.9190404797601199
1123,xgboost,F-Prot,0.9325337331334336
1124,xgboost,F-Secure,0.9201649175412294
1125,xgboost,Fortinet,0.9227886056971515
1126,xgboost,GData,0.9160419790104946
1127,xgboost,Invincea,0.9280359820089955
1128,xgboost,Jiangmin,0.9299100449775115
1129,xgboost,K7AntiVirus,0.922788605697151
1130,xgboost,K7GW,0.916041979010495
1131,xgboost,Kaspersky,0.9156671664167915
1132,xgboost,Kingsoft,0.934782608695652
1133,xgboost,MAX,0.908545727136432
1134,xgboost,McAfee,0.9197901049475266
1135,xgboost,McAfee-GW,0.9175412293853075
1136,xgboost,MicroWorld,0.9332833583208395
1137,xgboost,Microsoft,0.9231634182908545
1138,xgboost,NANO,0.921664167916042
1139,xgboost,Paloalto,0.9235382308845574
1140,xgboost,Panda,0.929160419790105
1141,xgboost,Qihoo-360,0.9190404797601199
1142,xgboost,Rising,0.931034482758621
1143,xgboost,SASpyware,0.936656671664168
1144,xgboost,SentinelOne,0.9231634182908546
1145,xgboost,Sophos,0.9224137931034485
1146,xgboost,Symantec,0.928035982008996
1147,xgboost,Tencent,0.927286356821589
1148,xgboost,TheHacker,0.929535232383808
1149,xgboost,TotalDefense,0.942653673163418
1150,xgboost,TrendMicro,0.9250374812593705
1151,xgboost,TMHouseC,0.923538230884558
1152,xgboost,VBA32,0.9235382308845574
1153,xgboost,VIPRE,0.9276611694152925
1154,xgboost,ViRobot,0.93215892053973
1155,xgboost,Webroot,0.9254122938530736
1156,xgboost,Yandex,0.9246626686656675
1157,xgboost,ZoneAlarm,0.926536731634183
1158,xgboost,Zoner,0.8943028485757121
1159,xgboost,eGambit,0.9426536731634185
